代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,量比,今开,最高,最低,昨收,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,市盈率动,市盈率TTM,市盈率静,市净率,每股收益,每股净资产,每股公积金,每股未分配利润,加权净资产收益率,毛利率,资产负债率,营业收入,营业收入同比增长,归属净利润,归属净利润同比增长,报告期,总股本,已流通股份,总市值,流通市值,所处行业,上市时间
000716,黑芝麻,6.47,-1.07,-0.07,219521.0,142496081.09,1.38,3.09,0.46,6.51,6.55,6.46,6.54,-0.15,0.0,-6.5,-5.96,541.41,63.49,62.71,1.9,0.002987575,3.409978655,2.119567064255,0.268031459003,0.09,19.9047432806,39.1786411971,441902230.84,-3.7395878679,2251106.79,-29.606332442757,2025-03-31,753489550.0,710858137.0,4875077389.0,4599252146.0,食品饮料,1997-04-18
000715,中兴商业,5.61,-0.36,-0.02,99651.0,55706014.36,2.49,1.85,0.65,5.64,5.67,5.53,5.63,0.18,0.0,17.61,6.45,37.12,28.77,30.2,1.59,0.037778339,3.534645554,0.097564382968,2.033961368245,1.05,52.7550105373,27.3469767466,213172656.71,-0.1150760818,20416722.47,32.340896366507,2025-03-31,540434622.0,538993399.0,3031838229.0,3023752968.0,商业百货,1997-05-08
000713,丰乐种业,7.05,-0.28,-0.02,126334.0,89428879.2,1.41,2.06,1.05,7.06,7.14,7.04,7.07,-0.14,-0.28,-1.95,0.28,-102.19,59.31,61.98,2.18,-0.01724725,3.236939375,0.730918919519,1.328452031235,-0.53,12.5617027913,37.1595505169,548267505.72,-5.4976622899,-10590069.59,22.879426091424,2025-03-31,614014980.0,614014980.0,4328805609.0,4328805609.0,农牧饲渔,1997-04-22
000712,锦龙股份,12.47,-1.5,-0.19,248915.0,312127135.56,3.16,2.78,0.81,12.6,12.8,12.4,12.66,0.0,-0.16,-6.45,-17.53,-29.18,-133.13,-125.22,4.94,-0.106842601,2.52591886,0.78037241894,0.204229525737,-4.07,0.0,81.2540859561,30510855.8,24.8268400915,-95730970.57,5.251241159413,2025-03-31,896000000.0,895734125.0,11173120000.0,11169804539.0,证券,1997-04-15
000711,*ST京蓝,1.72,1.78,0.03,670580.0,113779481.6,4.14,2.93,0.82,1.68,1.74,1.67,1.69,-0.58,-1.15,4.24,6.83,-94.85,-44.85,-44.72,7.43,-0.004533281,0.231358676,1.0198237061,-1.756885198281,-1.94,6.189554386,41.0796201034,126328389.45,1977.2590666571,-12951476.19,2.548407727482,2025-03-31,2856976223.0,2285229347.0,4913999104.0,3930594477.0,环保行业,1997-04-11
000710,贝瑞基因,14.36,-0.9,-0.13,178820.0,256149848.2,2.14,5.47,0.42,14.39,14.54,14.23,14.49,-0.07,0.14,-17.04,69.94,-196.39,-24.51,-26.38,3.04,-0.01827953,4.716467594,3.265695893826,0.16429036845,-0.39,49.48176391,29.6338706285,217759068.08,-22.0832361038,-6462206.12,-178.471276740319,2025-03-31,353521465.0,326879311.0,5076568237.0,4693986906.0,医疗器械,1997-04-22
000709,河钢股份,2.16,0.47,0.01,569407.0,123410394.44,1.4,0.55,0.76,2.16,2.18,2.15,2.15,-0.46,-0.46,-4.42,-2.26,24.04,28.6,31.56,0.43,0.022466625,4.973853051,2.127362270048,1.544731678829,0.34,9.1572293074,74.9007065057,32541367595.46,9.3844236245,232240222.54,46.009596956796,2025-03-31,10337121092.0,10335412398.0,22328181559.0,22324490780.0,钢铁行业,1997-04-16
000708,中信特钢,11.33,0.8,0.09,82906.0,93709950.4,1.51,0.16,0.78,11.25,11.37,11.2,11.24,0.0,0.09,-3.9,3.94,10.33,11.1,11.16,1.45,0.274172325,7.802889632,1.882520036456,4.391124980658,3.32,13.818549419,59.2038459127,26839851272.3,-5.5891769105,1383790825.91,1.763555209073,2025-03-31,5047157211.0,5047157211.0,57184291201.0,57184291201.0,钢铁行业,1997-03-26
000707,双环科技,6.36,0.95,0.06,57903.0,36741053.0,1.75,1.25,1.39,6.3,6.38,6.27,6.3,0.0,0.0,-9.79,-13.82,-74.2,28.04,10.52,1.27,-0.021428283,5.018478232,2.545173178129,0.896504044974,-0.43,4.741962759,41.0677509155,613202524.94,-26.3093284901,-9945846.8,-106.011683872585,2025-03-31,464145765.0,464145765.0,2951967065.0,2951967065.0,化学原料,1997-04-15
000705,浙江震元,8.49,0.35,0.03,69746.0,59128840.0,1.18,2.47,0.57,8.45,8.53,8.43,8.46,-0.12,0.0,8.85,7.33,19.76,55.23,81.68,1.42,0.107393293,5.997134926,1.555524127313,2.929923056665,1.81,22.7645256772,30.409395025,751668062.61,-28.0460449485,35882600.01,86.441972604391,2025-03-31,334123286.0,281960726.0,2836706698.0,2393846564.0,医药商业,1997-04-10
000703,恒逸石化,6.06,0.33,0.02,39398.0,23917406.67,0.66,0.11,0.53,6.05,6.09,6.05,6.04,-0.16,0.0,-1.78,-3.5,107.86,-173.23,94.97,0.95,0.014045369,6.404906087,2.387590599544,3.308049869328,0.21,4.5560186814,72.3835338238,27167817451.97,-14.1766447276,51494837.15,-87.55238081801,2025-03-31,3666321336.0,3647353561.0,22217907296.0,22102962580.0,化纤行业,1997-03-28
000702,正虹科技,6.89,0.29,0.02,61955.0,42587762.0,1.6,2.32,0.61,6.85,6.92,6.81,6.87,-0.14,-0.14,-7.89,3.92,-66.19,-36.35,-36.6,6.78,-0.026022334,1.016876433,1.259408364599,-1.39343921044,-2.52,6.8163810163,58.4207858024,202344528.38,36.4641454705,-9019990.07,-5.268563789713,2025-03-31,346624948.0,266634576.0,2388245892.0,1837112229.0,农牧饲渔,1997-03-18
000701,厦门信达,6.66,10.08,0.61,683717.0,451160817.49,5.79,10.24,2.82,6.66,6.66,6.31,6.05,0.0,0.0,32.41,45.73,139.66,-5.62,-5.55,-9.62,0.011921644,-0.692631921,3.946109449551,-5.887772151185,-5.3,3.6542064411,79.5939379142,7011186233.26,-45.5810328776,8056731.79,611.779787464506,2025-03-31,675807106.0,667706056.0,4500875326.0,4446922333.0,商业百货,1997-02-26
000700,模塑科技,7.2,-0.41,-0.03,130116.0,93316409.0,1.38,1.42,0.59,7.24,7.24,7.14,7.23,0.14,0.0,-9.43,5.88,11.14,10.49,10.55,1.82,0.161621784,3.964886626,0.730244927485,1.99258309428,4.16,20.9380380191,54.7337834213,1598973929.91,-11.6514478394,148371285.01,2.742045391713,2025-03-31,918015389.0,918015389.0,6609710801.0,6609710801.0,汽车零部件,1997-02-28
000699,S*ST佳纸,,,,,,,0.0,,,,,0.81,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1997-03-10
000698,沈阳化工,3.86,2.93,0.11,335182.0,130084596.82,6.67,4.27,2.84,3.75,3.99,3.74,3.75,-0.26,0.0,20.25,14.54,24.45,-26.67,-18.83,2.24,0.039472678,1.724902408,1.631599188053,-1.367796283969,2.32,8.5260079896,73.1490583171,1143449796.19,-4.1464811945,32348427.98,289.425893019057,2025-03-31,819514395.0,785710473.0,3163325565.0,3032842426.0,石油行业,1997-02-20
000697,ST炼石,7.27,3.86,0.27,135501.0,97351888.04,4.29,2.29,2.06,7.09,7.35,7.05,7.0,0.0,0.0,-6.31,-17.67,-29.45,-26.3,-24.23,69.44,-0.061710309,0.104699624,3.330235184794,-4.154294530304,-56.12,11.1765883352,97.3006729119,433649468.66,2.2087228892,-53879324.73,27.616431019009,2025-03-31,873100876.0,590896429.0,6347443369.0,4295817039.0,航天航空,1997-03-25
000695,滨海能源,15.9,-6.74,-1.15,628150.0,1050482590.93,12.14,28.33,1.09,17.0,17.95,15.88,17.05,-0.38,-0.44,38.99,53.62,-89.65,-94.48,-125.55,24.04,-0.044337719,0.661523921,0.336201258525,-0.744315082104,-6.5,0.0131945732,82.9455240756,95957101.66,-14.6944699887,-9849515.18,-1542.9650777506,2025-03-31,222147539.0,221720364.0,3532145870.0,3525353788.0,造纸印刷,1997-02-18
000693,华泽退,,,,,,,0.0,,,,,0.37,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1997-02-26
000692,惠天热电,3.56,0.85,0.03,74238.0,26270860.4,1.98,1.39,0.76,3.54,3.57,3.5,3.53,0.28,0.28,5.64,2.01,-12.81,-9.16,-5.74,12.58,-0.069454247,0.283095795,3.471464171636,-4.523425985069,-22.43,3.1365307916,96.9822637462,1204283959.89,0.8431170142,-37007513.32,76.905148553771,2025-03-31,532832976.0,532832976.0,1896885395.0,1896885395.0,公用事业,1997-02-27
000691,*ST亚太,5.12,4.92,0.24,167351.0,84080848.5,5.94,5.18,0.73,4.83,5.12,4.83,4.88,0.0,0.0,63.06,49.27,-45.72,-15.74,-15.76,-22.38,-0.027998691,-0.228738672,0.575877929285,-1.851799060043,0.0,7.2250418057,89.6036565746,90156251.62,-13.6416990111,-9051136.88,-1.373116003083,2025-03-31,323270000.0,323270000.0,1655142400.0,1655142400.0,化学制品,1997-02-28
000690,宝新能源,4.32,0.7,0.03,224511.0,96691412.95,1.63,1.03,0.73,4.29,4.34,4.27,4.29,0.0,0.23,7.46,-0.23,7.85,11.74,13.32,0.77,0.137634488,5.589990095,1.372037314242,2.571353851314,2.42,20.1667748729,40.9515478149,1979686934.11,-6.9071022125,299477211.33,46.397283926888,2025-03-31,2175887862.0,2174471375.0,9399835564.0,9393716340.0,电力行业,1997-01-28
000689,ST宏业,,,,,,,0.0,,,,,4.88,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1996-12-31
000688,国城矿业,12.86,0.86,0.11,75750.0,97498451.0,2.59,0.67,0.9,12.96,13.08,12.75,12.75,0.08,0.16,-2.43,8.16,5.92,29.2,-128.55,4.15,0.543468407,3.097251628,0.407024023875,1.431631210972,18.55,18.5645229189,52.9718447605,529765100.56,77.2470014023,611617682.94,18279.6499373525,2025-03-31,1125396942.0,1125392622.0,14472604674.0,14472549119.0,有色金属,1997-01-20
000687,华讯退,,,,,,,0.0,,,,,0.29,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1997-02-21
000686,东北证券,7.49,-0.93,-0.07,175197.0,131605027.2,1.46,0.75,0.66,7.56,7.58,7.47,7.56,0.0,-0.13,-5.79,-4.22,21.66,16.62,20.07,0.92,0.086433149,8.134707924,2.455467672431,2.718275499616,1.06,0.0,77.7342520409,1484965627.68,25.9441042845,202292716.42,859.83947681549,2025-03-31,2340452915.0,2340452915.0,17529992333.0,17529992333.0,证券,1997-02-27
000685,中山公用,8.57,-0.12,-0.01,47592.0,40824477.05,0.58,0.38,0.77,8.58,8.6,8.55,8.58,0.0,0.0,-4.46,-3.49,10.38,9.61,10.55,0.73,0.206495716,11.69264182,1.225932053505,8.289114998214,1.76,20.8863210104,49.2999769039,977119263.79,8.2492416162,304604173.97,62.194022791314,2025-03-31,1475111351.0,1253962161.0,12641704278.0,10746455720.0,公用事业,1997-01-23
000683,博源化工,5.09,-0.39,-0.02,134957.0,68941677.6,0.78,0.41,0.58,5.12,5.13,5.09,5.11,0.0,-0.2,-9.59,-8.94,13.95,11.97,10.45,1.27,0.091212062,4.004364398,0.197511520623,2.742284641991,2.31,28.8856043773,44.7707913283,2868503260.16,-7.3252398105,339193857.01,-40.396606508023,2025-03-31,3718739060.0,3318109523.0,18928381815.0,16889177472.0,化学原料,1997-01-31
000682,东方电子,9.65,-0.52,-0.05,152267.0,146493366.04,1.34,1.14,1.08,9.69,9.69,9.56,9.7,-0.1,0.0,0.31,-9.9,26.75,18.39,18.92,2.47,0.090176421,3.904297112,0.859460834632,1.950170844899,2.34,31.2018670571,53.6664651611,1405755105.03,10.0389477058,120901962.86,19.223576320734,2025-03-31,1340727007.0,1340594657.0,12938015618.0,12936738440.0,电网设备,1997-01-21
000681,视觉中国,20.37,-0.15,-0.03,229734.0,469756412.83,1.91,3.4,1.1,20.51,20.68,20.29,20.4,0.0,-0.1,-19.07,-2.16,200.24,117.85,119.77,3.98,0.025432091,5.120020616,2.273715317203,2.67861189162,0.5,44.3893702434,16.3845414504,189399793.98,8.4260126575,17817148.94,12.259868723864,2025-03-31,700577436.0,676093793.0,14270762371.0,13772030563.0,文化传媒,1997-01-21
000680,山推股份,9.2,-0.33,-0.03,127980.0,117756277.18,2.28,0.97,0.54,9.26,9.3,9.09,9.23,0.11,0.22,-12.71,-4.86,12.66,12.16,12.52,2.5,0.18172696,3.673645311,0.3717839624,1.95560933949,5.07,19.1961184075,68.5745187405,3300766451.06,2.8579413449,272649939.27,13.628878554008,2025-03-31,1500327412.0,1314701804.0,13803012190.0,12095256597.0,工程机械,1997-01-22
000679,大连友谊,6.18,0.16,0.01,48093.0,29629037.14,1.62,1.35,0.8,6.2,6.22,6.12,6.17,-0.16,0.0,-9.91,-5.5,-42.43,-28.25,-28.37,9.12,-0.036417076,0.677669689,0.193117942677,-1.071879920539,-5.23,16.8535649782,83.9045752786,94091926.37,141.2997944161,-12979046.02,-2.689252595172,2025-03-31,356400000.0,356400000.0,2202552000.0,2202552000.0,商业百货,1997-01-24
000678,襄阳轴承,14.71,-3.86,-0.59,452615.0,669790147.59,4.25,9.85,0.68,15.31,15.31,14.66,15.3,0.0,0.07,55.66,125.96,-124.02,-189.88,-191.15,8.65,-0.029651555,1.700060266,1.595285162535,-1.03216957486,-1.72,7.8825129611,63.182653165,363234653.61,2.3994768663,-13628204.54,-1.767408789627,2025-03-31,459611797.0,459611797.0,6760889534.0,6760889534.0,汽车零部件,1997-01-06
000677,恒天海龙,5.34,-4.47,-0.25,724356.0,389958094.11,5.72,8.38,0.69,5.55,5.6,5.28,5.59,0.0,0.0,39.79,30.24,88.49,99.28,105.14,8.9,0.015085974,0.599673079,0.807530196592,-1.453914598443,2.55,22.6385033604,46.7265405288,262418025.76,-5.123878351,13033948.83,24.790559397229,2025-03-31,863977948.0,863977948.0,4613642242.0,4613642242.0,化纤行业,1996-12-26
000676,智度股份,8.77,-3.73,-0.34,564856.0,499495780.01,3.51,4.47,0.72,8.98,9.05,8.73,9.11,0.0,0.11,-1.46,3.66,62.41,54.96,52.18,2.64,0.035131255,3.3207518,2.901532922416,-0.657155973506,1.06,15.2733352099,15.8258041978,1110395042.17,47.0395868708,44451198.15,-19.522731340851,2025-03-31,1265289215.0,1264528382.0,11096586416.0,11089913910.0,互联网服务,1996-12-24
000675,ST银山,,,,,,,0.0,,,,,7.94,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1996-12-26
000673,当代退,,,,,,,0.0,,,,,0.25,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1997-01-24
000672,上峰水泥,8.15,0.99,0.08,53507.0,43537142.38,1.36,0.55,0.76,8.1,8.19,8.08,8.07,0.0,0.12,13.04,15.93,24.71,11.4,12.59,0.94,0.082457898,8.694391305,-0.93963732778,8.534775133595,0.89,27.4065556488,43.1048654937,951300474.75,4.6437803312,79934310.84,447.610756581708,2025-03-31,969395450.0,969395450.0,7900572918.0,7900572918.0,水泥建材,1996-12-18
000671,ST阳光城,,,,,,,0.0,,,,,0.37,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1996-12-18
000670,盈方微,6.96,1.75,0.12,647316.0,452871615.18,7.89,8.96,1.66,6.84,7.24,6.7,6.84,0.0,-0.14,-5.69,-16.35,-111.98,-81.45,-94.28,133.49,-0.015537883,0.052136814,0.586832671852,-0.871406171437,-28.64,4.1850705384,76.733254058,750944541.83,-22.6004651049,-13043887.84,-298.132207913825,2025-03-31,839489360.0,722106712.0,5842845946.0,5025862716.0,半导体,1996-12-17
000669,ST金鸿,2.65,5.16,0.13,200628.0,52589149.88,5.95,2.95,0.73,2.5,2.65,2.5,2.52,0.0,0.0,35.9,25.59,-28.18,-7.72,-8.5,101.11,-0.023508314,0.026209239,2.37855764866,-3.522136391367,-58.29,4.9298427863,95.101735445,351724583.76,-10.3384880421,-15995263.44,-388.139523019582,2025-03-31,680408797.0,680408797.0,1803083312.0,1803083312.0,燃气,1996-12-10
000668,*ST荣控,8.33,0.48,0.04,40784.0,33631143.15,4.7,2.78,0.65,8.27,8.47,8.08,8.29,0.24,0.36,48.75,29.55,-20.95,-3.25,-3.33,1.7,-0.099426417,4.897599949,0.61215346125,2.519629969282,-2.01,-0.886538675,45.3565562362,80739298.82,761.0396852073,-14599962.98,-158.723138637753,2025-03-31,146841890.0,146841890.0,1223192944.0,1223192944.0,房地产开发,1996-12-10
000667,ST美置,,,,,,,0.0,,,,,0.58,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1996-12-05
000666,经纬纺机,,,,,,,0.0,,,,,8.97,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1996-12-10
000665,湖北广电,5.74,4.36,0.24,2544112.0,1482930205.23,8.91,22.37,5.75,5.6,6.05,5.56,5.5,0.0,-0.35,8.92,24.78,-14.72,-8.11,-8.21,1.52,-0.09749199,3.773150382,3.985183730684,-1.312898769409,-2.55,2.6512805111,60.1874068105,415442391.09,-7.9134543015,-110862966.88,-10.230135079267,2025-03-31,1137149495.0,1137110330.0,6527238101.0,6527013294.0,文化传媒,1996-12-10
000663,永安林业,6.54,1.71,0.11,107833.0,70453959.0,3.58,3.52,0.87,6.43,6.62,6.39,6.43,0.15,0.15,14.34,21.11,-29.1,-23.18,-25.89,2.21,-0.056195102,2.958912734,4.778247363004,-2.723425573307,-1.88,7.0019513342,32.5286940629,54653058.66,-3.6050138427,-18919987.78,-111.465979382119,2025-03-31,336683929.0,306301196.0,2201912896.0,2003209822.0,装修建材,1996-12-06
000662,天夏退,,,,,,,0.0,,,,,0.25,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1996-12-16
000661,长春高新,102.99,-1.96,-2.06,46696.0,480834035.31,2.67,1.17,0.97,105.0,105.0,102.2,105.05,-0.22,-0.14,7.23,3.57,22.22,19.12,16.27,1.79,1.158767774,57.539690671,8.55480905428,44.016707391023,2.03,88.2226215232,16.1969502738,2997478589.1,-5.6612057092,472704862.34,-44.952915022054,2025-03-31,407937529.0,399626806.0,42013486112.0,41157564750.0,生物制品,1996-12-18
000660,*ST南华,,,,,,,0.0,,,,,2.38,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1996-12-09
000659,珠海中富,3.18,0.63,0.02,121506.0,38344278.38,1.9,0.95,0.59,3.15,3.19,3.13,3.16,0.0,-0.31,8.9,12.77,-52.69,-30.84,-33.29,20.07,-0.015087167,0.158459512,0.218738347833,-1.441251813965,-9.1,16.5089376077,93.4696935655,238115171.94,0.9731547523,-19397608.46,-100.983347089076,2025-03-31,1285702520.0,1285702520.0,4088534014.0,4088534014.0,包装材料,1996-12-03
000658,ST海洋,,,,,,,0.0,,,,,4.24,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1996-12-18
000657,中钨高新,11.99,0.59,0.07,430466.0,514812853.46,2.6,3.45,0.85,12.01,12.12,11.81,11.92,0.0,0.08,14.85,30.18,30.91,28.87,29.09,2.85,0.096962079,4.201120011,2.741973973836,1.107437486805,2.88,20.6261294306,48.6129141169,3391702115.43,3.5190477422,220972155.29,3.243525755246,2025-03-31,2278954380.0,1247309137.0,27324663016.0,14955236553.0,小金属,1996-12-05
000656,*ST金科,1.47,-1.34,-0.02,686540.0,101315523.64,2.01,1.29,1.03,1.49,1.49,1.46,1.49,0.0,0.0,0.68,-15.03,-1.21,-0.24,-0.25,-0.26,-0.302881227,-5.674501621,1.319796669265,-8.615425143026,0.0,7.3019492255,110.6164527085,752935858.93,-89.9659595397,-1617299677.62,-39.273821872739,2025-03-31,5339715816.0,5318280442.0,7849382250.0,7817872250.0,房地产开发,1996-11-28
000655,金岭矿业,7.08,1.43,0.1,59012.0,41701490.89,2.58,0.99,1.1,6.99,7.12,6.94,6.98,0.0,-0.14,10.45,15.12,21.46,18.25,20.67,1.24,0.082472284,5.7249933,0.819696211627,3.32282963918,1.45,24.0919093634,11.7445114328,356360722.37,26.9835590874,49099068.74,122.527563254708,2025-03-31,595340230.0,595340230.0,4215008828.0,4215008828.0,钢铁行业,1996-11-28
000653,ST九州,,,,,,,0.0,,,,,2.51,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1996-11-26
000652,泰达股份,3.97,0.0,0.0,159489.0,63311817.8,1.26,1.08,0.36,3.97,4.0,3.95,3.97,0.0,0.25,0.76,-4.11,192.26,51.32,51.34,1.02,0.005162208,3.883730024,0.463884768073,1.970386439865,0.13,4.0180564643,86.0963145243,4132224762.48,-7.1674105154,7617219.39,0.568061152767,2025-03-31,1475573852.0,1474462359.0,5858028192.0,5853615565.0,综合行业,1996-11-28
000651,格力电器,44.87,-0.16,-0.07,222152.0,998633300.75,0.51,0.4,0.54,45.03,45.08,44.85,44.94,-0.16,-0.04,9.81,0.94,10.64,7.52,7.81,1.83,1.054103151,24.565482556,0.084248140412,23.523883645684,4.21,27.360526846,62.6699422186,41639050426.79,13.7817265447,5904459443.46,26.294268671234,2025-03-31,5601405741.0,5514949814.0,251335075599.0,247455798154.0,家电行业,1996-11-18
000650,仁和药业,5.65,1.25,0.07,262778.0,148042284.08,2.15,1.97,1.44,5.59,5.69,5.57,5.58,-0.18,0.0,2.91,-1.91,12.03,16.87,16.41,1.25,0.117367723,4.530223942,0.571777547966,2.648751026176,2.63,36.8489132966,8.4254916903,985645075.41,-20.3608258377,164307562.31,-7.326129386492,2025-03-31,1399938234.0,1331385834.0,7909651022.0,7522329962.0,中药,1996-12-10
000639,西王食品,3.43,0.59,0.02,1042186.0,359988844.32,6.16,9.65,0.7,3.42,3.57,3.36,3.41,0.0,0.0,12.09,-4.72,123.15,-7.6,-8.35,1.27,0.006963068,2.705506499,1.48605725506,-0.050737116491,0.26,23.3268911208,45.0435657266,1039738611.09,-19.9178606051,7516130.78,-85.221148875996,2025-03-31,1079428095.0,1079426247.0,3702438366.0,3702432027.0,食品饮料,1996-11-26
000638,*ST万方,5.23,2.15,0.11,160786.0,82908804.98,3.91,5.18,0.78,5.09,5.25,5.05,5.12,0.0,0.19,1.75,12.23,-161.44,140.22,152.89,11.04,-0.008098978,0.473747091,0.458833460569,-0.899571129037,-1.73,2.9433380443,52.7355226139,101054289.56,265.8992656594,-2521912.92,27.622071814942,2025-03-31,311386551.0,310145601.0,1628551662.0,1622061493.0,农牧饲渔,1996-11-26
000637,茂化实华,3.93,1.29,0.05,110378.0,43307070.68,2.58,3.0,0.98,3.88,3.96,3.86,3.88,0.26,0.0,11.33,5.65,-14.57,-27.44,-24.5,3.33,-0.067454438,1.178621547,0.029102347544,-0.294065538606,-5.56,3.5960605539,68.7746343118,787871572.11,-33.9989755614,-35067900.21,20.276998738045,2025-03-31,519875356.0,368014255.0,2043110149.0,1446296022.0,石油行业,1996-11-14
000636,风华高科,13.49,-0.37,-0.05,55501.0,74852952.0,0.81,0.48,0.73,13.53,13.55,13.44,13.54,0.15,0.15,-9.95,-5.99,60.43,47.44,46.26,1.26,0.055811281,10.687669219,6.181449737751,2.793151954675,0.53,17.4938166937,23.7133606301,1273931395.89,20.4070436569,64574389.21,-11.438857124064,2025-03-31,1157013211.0,1157013136.0,15608108216.0,15608107205.0,电子元件,1996-11-29
000635,英 力 特,8.49,1.92,0.16,47710.0,40354108.74,2.28,1.57,1.09,8.34,8.53,8.34,8.33,0.12,0.12,10.26,9.13,-7.83,-5.0,-5.13,2.52,-0.270967394,3.366285309,6.199541218073,-4.237935213558,-7.77,-9.030103775,61.6196928399,400117542.06,-2.3217035547,-82235010.25,-17.746905870217,2025-03-31,303486737.0,303087602.0,2576602397.0,2573213741.0,化学原料,1996-11-20
000633,合金投资,6.12,-1.77,-0.11,210660.0,129528920.0,4.33,5.47,1.27,6.19,6.3,6.03,6.23,0.0,0.0,25.41,38.15,346.4,195.62,201.82,12.36,0.004416893,0.495278218,0.124303863676,-0.788422894991,0.9,12.6837673052,59.8884949507,86831276.82,93.7719545175,1700973.56,27.81616872766,2025-03-31,385106373.0,385103523.0,2356851003.0,2356833561.0,有色金属,1996-11-12
000632,三木集团,3.87,0.26,0.01,317082.0,122840790.0,2.33,6.81,0.91,3.85,3.92,3.83,3.86,0.0,-0.26,14.16,5.45,-15.44,-3.18,-3.39,1.82,-0.062653995,2.122288206,0.005868427937,-1.190965340104,-2.91,2.8230340859,83.2862694458,2114692856.11,-42.8927861748,-29166660.74,-656.33314447822,2025-03-31,465519570.0,465481606.0,1801560736.0,1801413815.0,综合行业,1996-11-21
000631,顺发恒业,2.88,0.35,0.01,52203.0,15009227.08,1.05,0.22,0.77,2.88,2.89,2.86,2.87,0.0,0.35,-1.03,-2.04,107.41,79.63,81.26,1.2,0.006703515,2.408492254,0.500896685115,0.886793428444,0.28,37.3095250327,16.1256447727,58798853.78,-37.6666150272,16056788.23,12.127028276081,2025-03-31,2395279084.0,2395279084.0,6898403762.0,6898403762.0,房地产开发,1996-11-22
000630,铜陵有色,3.25,1.88,0.06,2343160.0,759536849.85,1.88,2.23,2.11,3.2,3.26,3.2,3.19,0.31,0.0,-2.99,0.62,9.21,14.64,14.8,1.2,0.088232441,2.708942173,0.424647255973,1.102631329832,3.28,7.6547914288,49.4825293858,35222182663.23,7.6469822765,1128857570.6,2.933079742712,2025-03-31,12794132824.0,10527676589.0,41580931678.0,34214948914.0,有色金属,1996-11-20
000629,钒钛股份,2.55,0.79,0.02,515526.0,131719112.24,1.58,0.55,0.89,2.54,2.57,2.53,2.53,-0.39,-0.39,-13.85,-11.46,-60.46,199.09,83.11,1.91,-0.010543747,1.333000598,0.563026888747,-0.345087091852,-0.79,3.7044379292,14.8939706233,2121816088.25,-40.8353797343,-98003811.31,-243.813041084796,2025-03-31,9294970045.0,9290270724.0,23702173615.0,23690190346.0,钢铁行业,1996-11-15
000628,高新发展,44.46,-0.31,-0.14,40157.0,178730371.67,1.39,2.09,0.97,44.25,44.87,44.25,44.6,0.0,0.0,-14.66,-28.62,1404.4,528.07,255.21,7.41,0.007914421,6.003710967,2.55131135696,2.347330849239,0.13,12.7680289177,83.554256994,722068877.15,-37.5656376857,2788092.19,-91.918092301404,2025-03-31,352280000.0,192082585.0,15662368800.0,8539991729.0,工程建设,1996-11-18
000627,天茂集团,,,,,,,0.0,,,,,2.74,,,-29.74,-41.33,-30.25,-17.41,-20.62,0.62,-0.067923212,4.445133792,2.244658682625,1.01484495779,-1.57,0.0,87.3735182939,33596118589.59,-18.4322867574,-333104885.06,-56.390640126093,2024-09-30,4904139165.0,4516014165.0,13437341312.0,12373878812.0,保险,1996-11-12
000626,远大控股,6.59,2.65,0.17,134023.0,88609670.43,6.07,2.65,2.47,6.44,6.8,6.41,6.42,0.61,0.15,20.26,14.61,64.98,-11.81,-11.11,1.42,0.025352127,4.640583127,2.644617528034,0.970961155783,0.55,0.6341623895,70.3197153079,19552176080.36,-5.64463855,12902723.07,364.896127591265,2025-03-31,508940464.0,506030121.0,3353917658.0,3334738497.0,贸易行业,1996-11-28
